,id,X.x,name,position,office,region,year,income,income_family,income_salary,income_salary_family,income_teaching,income_teaching_family,income_royalties,income_royalties_family,income_dividents,income_dividents_family,income_help,income_help_family,income_gifts,income_gifts_family,bank_deps,bank_deps_family,flat_area,flat_area_family,house_area,house_area_family,land_area,land_area_family,cars,cars_family,cars_cargo,cars_cargo_family,cars_info,cars_family_info,cars_info_year,cars_family_info_year,car_name_similarity,title,car_price_usd,st_error,r_sq
2824,vulyk_13_115,10547,"Бондар Людмила Борисівна","заступник начальника дпі в амур-нижньодніпровському районі м. дніпропетровська гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,63522,30989,63422,30989,0,0,0,0,100,0,0,0,0,0,0,0,0,52,0,0,0,0,1,1,0,0,"Chevrolet Aveo;;;","Renault Koleos;;;",2007;;;,2012;;;,1,"Chevrolet Aveo",6010.22857142856,49.7421833955343,0.60226401013784
2825,vulyk_13_118,7463,"Комков Едуард Вячеславович","перший заступник начальника дпі у жовтневому районі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,59658,3163,54721,3163,0,0,0,0,0,0,4937,0,0,0,0,0,0,53.6,0,0,0,0,1,0,0,0,"Mitsubishi Pajero;;;",;;;,2007;;;,;;;,0.71428571428571,"Mitsubishi Pajero Pinin",NA,NA,0.24051647035084
2826,vulyk_13_119,13611,"Кузьменко Людмила Григорівна","заступник начальника дпі у жовтневому районі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,126448,0,67609,0,0,0,0,0,25586,0,0,0,0,0,0,0,99,0,0,0,0,0,1,0,0,0,"Toyota Rav 4;;;",;;;,2011;;;,;;;,0.75,"Toyota Rav 4 NEW",22548.8779031739,270.406210352487,0.87932086726498
2827,vulyk_1_312,15025,"Савченко Анна Ігорівна","суддя окружного адміністративного суду міста києва","Адміністративний місцевий суд","м. Київ",2013,170306,0,158789,0,0,0,0,0,47,0,11470,0,0,0,0,0,170.2,0,0,0,0,0,1,0,0,0,"BMW X6;;;",;;;;;,2012;;;,;;;;;,1,"BMW X6 M",68475,4974.93508547434,0.87540299916442
2828,vulyk_13_121,1222,"Димура Анатолій Іванович","заступник начальника дпі у жовтневому районі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,67587,55476,60155,55321,0,0,0,0,7272,0,0,0,160,155,0,0,0,70.4,0,0,0,543,1,1,0,0,"Nissan Maxima;;;","Nissan Juke;;;",2002;;;,2012;;;,1,"Nissan Maxima",7690.57432176471,130.599414104954,0.65987185352599
2829,vulyk_13_125,13695,"Босько Євгенія Сергіївна","заступник начальника дпі у кіровському районі м. дніпропетровська","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,78127,0,78009,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Hyundai Accent;;;",;;;,2011;;;,;;;,1,"Hyundai Accent",10907.7915820072,81.4788669053379,0.83368792107584
2830,vulyk_13_128,10451,"Мазур Ольга Анатоліївна","перший заступник начальника дпі у красногвардійському районі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,71726,50270,53551,47260,0,0,0,0,3850,3010,136,0,0,0,0,0,65,0,0,0,600,1190,1,2,0,0,"Toyota Rav 4;;;","Nissan Almera Classic;Honda Accord;;",2011;;;,2008;2013;;,0.75,"Toyota Rav 4 NEW",22548.8779031739,270.406210352487,0.87932086726498
2831,vulyk_13_13,7386,"Єфремов Сергій Миколайович","заступник начальника широківського районного управління гумвс україни – начальник мгб","Міністерство внутрішніх справ","Дніпропетровська область",2014,80949.91,25409.25,78672.77,24085.69,0,0,0,0,0,0,0,0,0,0,0,0,140.1,178.7,0,0,20978,0,3,1,0,0,"Honda Accord;SsangYong Korando;ГАЗ 3302 Газель;","Honda Accord;;;",2011;2011;1996;,2011;;;,1,"ГАЗ 3302 Газель",1330.46057751476,772.662314565847,0.44772693076237
2832,vulyk_13_13,7386,"Єфремов Сергій Миколайович","заступник начальника широківського районного управління гумвс україни – начальник мгб","Міністерство внутрішніх справ","Дніпропетровська область",2014,80949.91,25409.25,78672.77,24085.69,0,0,0,0,0,0,0,0,0,0,0,0,140.1,178.7,0,0,20978,0,3,1,0,0,"Honda Accord;SsangYong Korando;ГАЗ 3302 Газель;","Honda Accord;;;",2011;2011;1996;,2011;;;,1,"SsangYong Korando",15204.9705882353,504.127490008824,0.44939320079705
2833,vulyk_13_13,7386,"Єфремов Сергій Миколайович","заступник начальника широківського районного управління гумвс україни – начальник мгб","Міністерство внутрішніх справ","Дніпропетровська область",2014,80949.91,25409.25,78672.77,24085.69,0,0,0,0,0,0,0,0,0,0,0,0,140.1,178.7,0,0,20978,0,3,1,0,0,"Honda Accord;SsangYong Korando;ГАЗ 3302 Газель;","Honda Accord;;;",2011;2011;1996;,2011;;;,0.76923076923077,"Honda Accord 2.4I S",20650.1051340159,127.936137728785,0.90437258433256
2834,vulyk_13_133,4151,"Ліпінський Андрій Віталійович","начальник лівобережної одпі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,106019.9,824939,68545.83,0,0,0,0,0,0,0,4956.07,0,118,0,0,0,0,228,0,0,0,483,1,1,0,0,"Mitsubishi ASX;;;","Honda Pilot;;;",2011;;;,2012;;;,1,"Mitsubishi ASX",17491.5,432.824585996639,0.36372555595215
2835,vulyk_13_134,7471,"Целуйко Петро Васильович","перший заступник начальника лівобережної об'єднаної дпі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,62064,0,61815,0,0,0,0,0,97,0,0,0,152,0,0,0,54.3,0,0,0,0,0,1,0,0,0,"Fiat Doblo Panorama;;;",;;;,2009;;;,;;;,1,"Fiat Doblo Panorama",9062.75069399872,407.068418655305,0.81542034325118
2836,vulyk_13_136,1279,"Затучний Роман Геннадійович","перший заступник начальника лівобережної одпі у м. дніпропетровську гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,61532,268348,61532,227740,0,0,0,0,0,34574,0,0,0,0,0,0,22.2,128.9,0,0,2000,3000,1,0,0,0,"Hyundai Elantra;;;",;;;,2008;;;,;;;,1,"Hyundai Elantra",8858.95985627231,178.313059487934,0.83216049242562
2837,vulyk_13_137,7422,"Дверницька Людмила Василівна","заступник начальника лівобережної одпі м. дніпропетровська гу дфс у дніпропетровській обл..","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,63431,0,59819,0,0,0,0,0,0,0,0,0,0,0,0,0,94.17,0,0,0,0,0,1,0,0,0,"Volkswagen Golf;;;",;;;,2011;;;,;;;,1,"Volkswagen Golf V",12979.7076758918,1190.34109303933,0.33864232977256
2838,vulyk_13_138,7370,"Несен Світлана Василівна","заступник начальника лівобережної одпі м. дніпропетровська гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,216764,231074,56514,85157,0,0,0,0,0,0,4196,0,0,0,0,0,60.6,102.6,0,0,45100,0,1,4,0,0,"Mercedes-Benz E-280;;;","Mercedes-Benz E-280;Mercedes-Benz E-280;Toyota Land Cruiser Prado;Volkswagen Passat",2006;;;,2000;2006;2008;2012,0.66666666666667,"Mercedes-Benz 280",NA,NA,0.44956262984766
2839,vulyk_13_139,10546,"Лялько Володимир Анатолійович","начальник верхньодніпровської об'єднаної державної податкової інспекції гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,72767,10574,63846,10574,0,0,0,0,0,0,8920,0,0,0,0,0,0,0,123.4,0,480,0,1,0,0,0,"Toyota Land Cruiser;;;",;;;,2010;;;,;;;,0.94736842105263,"Toyota Land Cruiser 90",NA,NA,0.24425734328412
2840,vulyk_13_14,4207,"Левицький Артур Миколайович","заступник начальника, начальник кримінальної міліції широківського рв гумвс україни в дніпропетровській області","Міністерство внутрішніх справ","Дніпропетровська область",2014,238513,17212,73563,14912,0,0,0,0,0,0,2950,0,0,0,0,0,0,53.8,0,0,300,0,1,0,0,0,"Toyota Land Cruiser;;;",;;;,2008;;;,;;;,0.94736842105263,"Toyota Land Cruiser 90",NA,NA,0.24425734328412
2841,vulyk_13_140,7336,"Шовкун Олена Валентинівна","заступник начальника верхньодніпровської одпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,165952,6640,56133,6640,0,0,0,0,53527,0,9492,0,0,0,0,0,115.9,115.9,0,0,633,0,1,0,0,0,"Volkswagen Polo;;;",;;;,2009;;;,;;;,1,"Volkswagen Polo",9643.1019323959,98.431471225346,0.85735092847855
2842,vulyk_13_142,1308,"Шишлаков Борис Павлович","заступник начальника інспекції - начальник вільногірського відділення верхньодніпровської одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,74015,41525,63493,40307,0,0,0,0,0,0,9012,1218,0,0,0,0,50.6,0,0,0,0,0,1,0,0,0,"Chevrolet Lacetti;;;",;;;,2010;;;,;;;,1,"Chevrolet Lacetti",8350.19719198146,67.9512279572891,0.4777036105912
2843,vulyk_13_144,4294,"Доронін Євген Миколайович","заступник начальника - начальник криничанського відділення верхньодніпровської одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,41989,29240,41926,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,127.4,0,21340,2,0,0,0,"Alfa Romeo 159;Daewoo Nexia;;",;;;,2008;2006;;,;;;,0.83333333333333,"Alfa Romeo 156",NA,NA,0.40532632035912
2844,vulyk_13_144,4294,"Доронін Євген Миколайович","заступник начальника - начальник криничанського відділення верхньодніпровської одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,41989,29240,41926,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,127.4,0,21340,2,0,0,0,"Alfa Romeo 159;Daewoo Nexia;;",;;;,2008;2006;;,;;;,0.53333333333333,"Daewoo Nexia  Nexia 1.6i",3454.19140345733,67.5194483592835,0.569828201654
2845,vulyk_13_146,4343,"Кирпа Сергій Володимирович","начальник дніпродзержинської об'єднаної дпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,69335,979204,69230,13302,0,0,0,0,0,0,0,0,0,0,0,12800,45.7,45.7,0,0,0,0,1,0,0,0,"Toyota Corolla;;;",;;;,2008;;;,;;;,1,"Toyota Corolla",10924.6242432424,80.38694783294,0.89547487556312
2846,vulyk_13_148,7367,"Камінська Наталія Анатоліївна","заступник начальника дніпродзержинської одпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,53343,1016640,49624,36640,0,0,0,0,0,0,3719,0,0,0,0,0,0,159.8,0,0,0,0,1,2,0,0,"Mercedes-Benz Vito;;;","Renault Megane;Mercedes-Benz 300;;",2005;;;,2004;2003;;,0.75,"Mercedes-Benz Vito 113",11966.1925600014,2570.61637724162,0.79794705908359
2847,vulyk_13_15,10555,"Пушко Володимир Сергійович","начальник юр'ївського рв гумвс україни в дніпропетровській області","Міністерство внутрішніх справ","Дніпропетровська область",2014,71065.78,37429.68,70860.78,34279.68,0,0,0,0,0,0,0,3150,205,0,0,0,0,60.7,0,41.9,0,1609,2,0,0,0,"ВАЗ 21013;Chevrolet Lacetti;;",;;;,1983;2008;;,;;;,1,"Chevrolet Lacetti",7389.23083474542,47.9532836829,0.4777036105912
2848,vulyk_13_153,7389,"Чехович Світлана Олександрівна","заступник начальника - начальник синельниківського відділення дніпропетровської одпі гу міндоходів у дніпропетровській області, 6 категорії","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,66527,0,66527,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9,82.7,0,0,0,0,1,0,0,0,"Hyundai Getz;;;",;;;,2007;;;,;;;,1,"Hyundai Getz",7155.66666666667,96.2571243135029,0.42968779961199
2849,vulyk_13_156,13623,"Доронін Євген Миколайович","заступник начальника - начальник криничанського відділення верхньодніпровської одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,41989,29240,41926,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,127.4,0,21340,2,0,0,0,"Alfa Romeo 159;Daewoo Nexia;;",;;;,2008;2006;;,;;;,0.83333333333333,"Alfa Romeo 156",NA,NA,0.40532632035912
2850,vulyk_13_156,13623,"Доронін Євген Миколайович","заступник начальника - начальник криничанського відділення верхньодніпровської одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,41989,29240,41926,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,127.4,0,21340,2,0,0,0,"Alfa Romeo 159;Daewoo Nexia;;",;;;,2008;2006;;,;;;,0.53333333333333,"Daewoo Nexia  Nexia 1.6i",3454.19140345733,67.5194483592835,0.569828201654
2851,vulyk_13_159,1315,"Курячий Микола Анатолійович","заступник начальника – начальник юр'ївського відділення західно-донбаської об'єднаної дпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,61500,58000,0,0,0,0,0,0,1500,8000,0,0,0,0,0,0,28,45,267.3,90,52149,624,1,1,0,0,"Volkswagen Polo;;;","ВАЗ 2107;;;",2007;;;,2000;;;,1,"Volkswagen Polo",8633.76632483446,122.892376305042,0.85735092847855
2852,vulyk_13_16,1340,"Нікітенко Євген Іванович","перший заступник начальника - начальник юр'ївського рв гумвс україни в дніпропетровській області","Міністерство внутрішніх справ","Дніпропетровська область",2014,0,0,65031,74657,0,0,0,0,0,0,205,0,0,0,0,0,56.8,56.8,0,0,0,0,2,0,0,0,"Mitsubishi Lancer X;ВАЗ 21115;;",;;;,2008;2010;;,;;;,1,"Mitsubishi Lancer X",10097.6445182724,76.8931549522424,0.45767890583272
2853,vulyk_13_16,1340,"Нікітенко Євген Іванович","перший заступник начальника - начальник юр'ївського рв гумвс україни в дніпропетровській області","Міністерство внутрішніх справ","Дніпропетровська область",2014,0,0,65031,74657,0,0,0,0,0,0,205,0,0,0,0,0,56.8,56.8,0,0,0,0,2,0,0,0,"Mitsubishi Lancer X;ВАЗ 21115;;",;;;,2008;2010;;,;;;,0.85714285714286,"ВАЗ 2111",5019.19870007625,72.3887473472862,0.66548299190324
2854,vulyk_13_168,10456,"Саханов Ігор Валерійович","перший заступник начальника новомосковської об'єднаної державної податкової інспекції гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,131177,38852,62688,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,119.7,0,2619,2,0,0,0,"Daewoo Lanos;Hyundai Elantra;;",;;;,2004;2008;;,;;;,1,"Hyundai Elantra",8858.95985627231,178.313059487934,0.83216049242562
2855,vulyk_13_168,10456,"Саханов Ігор Валерійович","перший заступник начальника новомосковської об'єднаної державної податкової інспекції гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,131177,38852,62688,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,119.7,0,2619,2,0,0,0,"Daewoo Lanos;Hyundai Elantra;;",;;;,2004;2008;;,;;;,1,"Daewoo Lanos",4057.63277093456,32.4827933027953,0.37419210694288
2856,vulyk_13_169,10511,"Дієв Валерій Леонідович","перший заступник начальника новомосковської одпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,91680.3,3700,91627.5,0,0,0,0,0,0,0,0,3700,52.8,0,0,0,98.1,49,0,100,0,2000,1,0,0,0,"Hyundai Tucson;;;",;;;,2007;;;,;;;,1,"Hyundai Tucson",11532.7103448276,144.619339668269,0.35245329913334
2857,vulyk_1_317,14939,"Якухно Олександр Михайлович","суддя овруцького районного суду житомирської області, суддя апеляційного суду житомирської області","Загальний апеляційний суд","Житомирська область",2013,354070,52401,270978,23634,0,0,0,0,0,4911,0,0,0,0,0,0,11.2,86.4,0,0,0,0,1,0,0,0,"Kia Cerato;;;",;;;;;,2007;;;,;;;;;,1,"Kia Cerato",7807.44025157234,116.002179903945,0.75691324111657
2858,vulyk_13_17,1207,"Білоус В'ячеслав Григорович","заступник начальника відідлу - начальник мгб юр'ївського рв гумвс україни в дніпропетровській області","Міністерство внутрішніх справ","Дніпропетровська область",2014,65360.23,58108,64914.23,57913.67,0,0,0,0,34,115,0,0,125,0,0,0,0,0,0,0,34999,0,1,2,0,0,"Toyota Avensis;;;","Toyota Avensis;ВАЗ 2101;;",2011;;;,2011;1971;;,1,"Toyota Avensis",17364.4916140741,155.484743052716,0.87511240591269
2859,vulyk_13_170,10530,"Сіленко Андрій Валентинович","заступник начальника новомосковської одпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,67813,1983,67689,0,0,0,0,0,0,0,0,0,0,0,0,0,20.38,0,0,0,0,1010,1,0,0,0,"Nissan Maxima;;;",;;;,1996;;;,;;;,1,"Nissan Maxima",4886.94701165553,127.653621216551,0.65987185352599
2860,vulyk_13_171,1241,"Лосєв Олександр Іванович","начальник східно-дніпровської об'єднаної дпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,66588,60258,66576,59838,0,0,0,0,12,420,0,0,0,0,0,0,72,0,0,0,0,0,1,0,0,0,"ВАЗ 21093;;;",;;;,1997;;;,;;;,1,"ВАЗ 21093",2285.93409277275,42.8130445368259,0.57135531903787
2861,vulyk_13_175,13604,"Дудко Людмила Іванівна","заступник начальника - начальник межівського відділення східно-дніпровської об'єднаної дпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,76997,66761,63735,64041,0,0,0,0,21,20,0,0,0,0,0,0,0,0,67,0,143533,20000,1,0,1,0,"ВАЗ 21099;;;",;;;,2006;;;,;;;,1,"ВАЗ 21099",3394.75746055514,23.0329682658499,0.54229299612727
2862,vulyk_13_177,4274,"Сокол Володимир Олександрович","заступник начальника криворізької центральної об'єднаної державної податкової інспекції гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,78179,31993,55614,30273,0,0,0,0,0,0,0,0,205,0,0,0,43,0,0,0,840,0,1,0,0,0,"Skoda Fabia;;;",;;;,2006;;;,;;;,0.53333333333333,"Skoda Fabia Green Line",6293.11169638879,62.3208114259918,0.72296493427768
2863,vulyk_13_179,13663,"Стецюк Руслан Валентинович","заступник начальника криворізької центральної одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,70947,0,53894,0,0,0,0,0,0,0,4415,0,50,0,0,0,0,0,46.2,0,4200,0,4,0,0,0,"ВАЗ 21063;ВАЗ 21013;ЛуАЗ 969;Honda Accord",;;;,1982;2006;1992;2005,;;;,0.76923076923077,"Honda Accord 2.4I S",10433.1908146848,120.433911486304,0.90437258433256
2864,vulyk_13_179,13663,"Стецюк Руслан Валентинович","заступник начальника криворізької центральної одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,70947,0,53894,0,0,0,0,0,0,0,4415,0,50,0,0,0,0,0,46.2,0,4200,0,4,0,0,0,"ВАЗ 21063;ВАЗ 21013;ЛуАЗ 969;Honda Accord",;;;,1982;2006;1992;2005,;;;,0.66666666666667,"ЛуАЗ 969М",1363,328.212165673423,0.24831664782764
2865,vulyk_13_179,13663,"Стецюк Руслан Валентинович","заступник начальника криворізької центральної одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,70947,0,53894,0,0,0,0,0,0,0,4415,0,50,0,0,0,0,0,46.2,0,4200,0,4,0,0,0,"ВАЗ 21063;ВАЗ 21013;ЛуАЗ 969;Honda Accord",;;;,1982;2006;1992;2005,;;;,0.85714285714286,"ВАЗ 2101",1224.59599534718,142.087199796182,0.00920232543636
2866,vulyk_13_180,13682,"Кисіль Алла Володимирівна","заступник начальника – начальник софіївського відділення криворізької центральної одпі гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,87961,0,62702,0,0,0,0,0,0,0,5209,0,50,0,0,0,0,0,64.5,0,1587.8,0,1,0,0,0,"Chevrolet Aveo;;;",;;;,2005;;;,;;;,1,"Chevrolet Aveo",5077.64620349496,49.9110033040738,0.60226401013784
2867,vulyk_13_181,10493,"Лідер В'ячеслав Вікторович","начальник криворізької південної одпі гу дфс у дніпропетровській обл..","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,102642,17154,73341,17154,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,144,1500,693,1,0,0,0,"Toyota Land Cruiser 100;;;",;;;,2006;;;,;;;,0.95652173913044,"Toyota Land Cruiser 100 VX",27652.1726206746,554.840772540164,0.60276164982586
2868,vulyk_13_186,4184,"Даценко Світлана Євгеніївна","заступник начальника – начальник апостолівського відділення криворізької південної об'єднаної дпі гу дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,66621,36131,66481,35914,0,0,0,0,85,0,0,0,55,55,0,0,66.9,66.9,0,0,0,0,1,0,0,0,"Mitsubishi ASX;;;",;;;,2011;;;,;;;,1,"Mitsubishi ASX",17491.5,432.824585996639,0.36372555595215
2869,vulyk_13_188,7371,"Клюцковський Владислав Леонідович","заступник начальника криворізької північної об'єднаної державної податкової інспекції гу міндоходів у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,60832,10260,57670,0,0,0,0,0,28,10000,98,0,0,0,0,0,0,52,0,0,0,0,1,1,0,0,"Mitsubishi Outlander;;;","Kia Picanto;;;",2013;;;,2008;;;,1,"Mitsubishi Outlander",23526.1318666417,259.210154896806,0.87343429019931
2870,vulyk_13_19,4150,"Єлісєєв Володимир Олександрович","в. о. начальника Амур-Нижньодніпровського районного відділу Дніпропетровського міського управління ГУМВС України","Міністерство внутрішніх справ","Дніпропетровська область",2014,17150,0,17150,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,"Toyota Camry;;;",;;;,2008;;;,;;;,0.8,"Toyota Camry 3.5",15501.325028064,97.605957436076,0.91716184076841
2871,vulyk_13_190,4149,"Матвійчук Віктор Володимирович",,Прокуратура,"Дніпропетровська область",2014,191543,18300,0,18300,0,0,0,0,0,0,0,0,0,0,0,208831,149.4,155.1,0,0,600,102700,1,0,0,0,"Volkswagen Touareg;;;",;;;,2010;;;,;;;,1,"Volkswagen Touareg",33803.6782867476,559.253500841847,0.86157699626465
2872,vulyk_13_191,4309,"Гладкіх Олег Васильович","перший заступник прокурора дніпропетровської області",Прокуратура,"Дніпропетровська область",2014,185453,0,185318,0,0,0,0,0,0,0,0,0,135,0,0,0,363,159,36,0,0,0,3,1,0,0,"BMW E64;Mercedes-Benz S-600;ГАЗ 2410;","BMW X 6;;;",2007;2002;1987;,2012;;;,0.5,"Mercedes-Benz CL 600",16269.2379833072,2286.88447517708,0.94553549850368
2873,vulyk_13_196,4310,"Токар Роман Миколайович","прокурор амур-нижньодніпровського району м. дніпропетровська дніпропетровської області",Прокуратура,"Дніпропетровська область",2014,170924,19957,168578,19957,0,0,0,0,0,0,0,0,346,0,0,11690,68.6,0,57.1,0,1780,4300,1,0,0,0,"Toyota Avensis;;;",;;;,2008;;;,;;;,1,"Toyota Avensis",12943.8151353634,164.249087832592,0.87511240591269
2874,vulyk_13_197,7400,"Папарига Микола Федорович","прокурор бабушкінського району м. дніпропетровська",Прокуратура,"Дніпропетровська область",2014,137337,210045,137337,210045,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,"Kia Sportage;;;",;;;,2009;;;,;;;,1,"Kia Sportage",15386.4564131097,302.229470639101,0.80445937564829
2875,vulyk_13_198,7427,"Васенін Володимир Володимирович","заступник прокурора дніпропетровської області",Прокуратура,"Дніпропетровська область",2014,156207,12972,156207,0,0,0,0,0,0,0,0,12612,0,360,0,0,0,66,0,0,0,0,1,0,0,0,"Honda Accord;;;",;;;,2007;;;,;;;,0.76923076923077,"Honda Accord 2.4I S",13139.6388362431,96.3048823018889,0.90437258433256
2876,vulyk_13_199,1317,"Макаров Денис Валерійович","перший заступник начальника дніпродзержинської об'єднаної державної податкової інспекції головного управління дфс у дніпропетровській області","Державна фіскальна служба / Державна митна служба / Державна податкова служба / Податкова інспекція / Міністерство зборів та доходів/","Дніпропетровська область",2014,66170,875225,66034,1225,0,0,0,0,0,0,0,0,136,0,0,0,54.41,0,0,0,0,0,2,1,0,0,"Toyota Prado GX;Mitsubishi ASX;;","Mitsubishi ASX;;;",2008;2013;;,2013;;;,1,"Mitsubishi ASX",20102,628.879543546394,0.36372555595215
2877,vulyk_1_32,8604,"Потоцька Нінель Володимирівна","суддя одеського окружного адміністративного суду","Адміністративний місцевий суд","Одеська область",2013,177361.35,0,176586.06,0,745.34,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,0,0,1,1,0,0,"Chevrolet Cruze;;;","Chevrolet Cruze;;;",2012;;;,2012;;;,1,"Chevrolet Cruze",12942.5833333333,281.719871603306,0.30397076893703
